line_num,project_number,word,column_name,content
777,906000523386,rio,Long Description,"the second rural roads project in peru, will increase access to basic social services, and to economic, and income-generating activities, to help alleviate rural poverty. the components will: 1) finance roads rehabilitation, to improve accessibility to rural areas, and restore operating conditions along regional economic corridors. unpaved primary, and secondary roads will be selected for rehabilitation, to be integrated into the consolidated road network; 2) routine, and periodic maintenance of rural roads, and connecting primary, and secondary roads will be strengthened, based on a co-financing arrangement between the central government, and benefited local governments; 3) improve the non-motorized rural transport, by providing technical assistance for village-level infrastructure management, to include community participation in the planning, and implementation of works; 4) pilot an institutional model for managing the rural road network at the provincial level, whose municipal authorities will jointly assume responsibility over the development of a core provincial road network. this will avoid current institutional, and financial segmentation, that prevents municipalities from undertaking integrated initiatives, or responsibilities; 5) pilot the development of strategic frameworks for improving rural accessibility in the selva region. the pilot will ascertain technical, institutional, environmental, and economic guidelines to set an inter-modal transportation system along rivers; and, 6) further develop the institutional building program, already underway, to improve rural transport policy, and strategies; to improve planning, and management of rural roads; and, to develop community-based micro-enterprises for road maintenance."
778,906000523398,native,Long Description,"the main objective of the lima transport project for peru is to assist the municipality of metropolitan lima (mml) in enhancing the economic productivity and the quality of life within the lima metropolitan area through improving mobility and accessibility for the metropolitan population, especially in the peri-urban poor neighborhoods by establishing an efficient, reliable, cleaner and safer mass rapid transit system. the specific project development objectives are to: (i) implement the new mass rapid transit system on the basis of a public private partnership (ppp) with concessional bus corridor/feeder routes operations and fare collection system; (ii) improve access within low income areas through facilitating the use of low cost transport alternatives, such as bicycles and walking; (iii) strengthen the local institutional capacity to regulate and manage the metropolitan transport system on a sustainable basis; and (iv) reduce the negative environmental impact of motorized transport in lima. the extension is necessary to: (i) implement the social mitigation plan. the project affects some owners of old buses and other parties related to this business. the project introduces modern buses that will replace several hundred old buses. a social plan has been finalized and its implementation will take place as the old buses are displaced by the new system. as said, the project will enter operations gradually. this process will take place beyond the current closing date; (ii) implement the communications plan, which was recently approved by the bank, as well as the air quality monitoring network; and (iii) reengage protransporte and the barranco representatives in light of the (spanish fund for latin america and the caribbean) sflac-financed traffic management study, part of management's action plan for the on-going inspection panel. the study will have intermediate results by august 2010 and final results by september 2010."
780,906000523998,environmental protection,AidData Activity Name(s),"general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|telecommunication, activity unspecified or does not fit elsewhere in group|all state enterprise privatisation activities|rail infrastructure, rail equipment, locomotives, other rolling stock|actions relating to debt, activity unspecified or does not fit elsewhere in group|institution capacity building, transport|airports, airport guidance systems|road infrastructure, road vehicles|institution capacity building, environmental protection|transport sector policy, planning and programs|all transport education/training activities"
780,906000523998,protection,AidData Activity Name(s),"general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|telecommunication, activity unspecified or does not fit elsewhere in group|all state enterprise privatisation activities|rail infrastructure, rail equipment, locomotives, other rolling stock|actions relating to debt, activity unspecified or does not fit elsewhere in group|institution capacity building, transport|airports, airport guidance systems|road infrastructure, road vehicles|institution capacity building, environmental protection|transport sector policy, planning and programs|all transport education/training activities"
780,906000523998,conservation,AidData Activity Name(s),"general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|telecommunication, activity unspecified or does not fit elsewhere in group|all state enterprise privatisation activities|rail infrastructure, rail equipment, locomotives, other rolling stock|actions relating to debt, activity unspecified or does not fit elsewhere in group|institution capacity building, transport|airports, airport guidance systems|road infrastructure, road vehicles|institution capacity building, environmental protection|transport sector policy, planning and programs|all transport education/training activities"
780,906000523998,ant,Long Description,"the transport sector rehabilitation project's main objectives are to: (i) rehabilitate essential transport infrastructure; (ii) assist government in implementing institutional reform in road and railway subsectors; and (iii) lay the ground work for future projects focussing on strengthened road management, increased private participation in the transport sector, and improved mobility of the poor. the project will consist of five components, the most important concerning road rehabilitation. six roads totalling 725 km will be rehabilitated under the project. in addition, this component will include: (i) a bridge program involving the acquisition and recovery of bailey bridges and the reconstruction of derelict old bridges; (ii) a pilot maintenance program focussing on 620 km of road in a specified corridor; and (iii) a traffic safety program. in parallel, the project will support government efforts to rebuild an institutional structure capable of maintaining the road system. the second component will help to privatize and rehabilitate the railway, by: (i) reducing staff redundancy; (ii) rationalizing railway debt; (iii) closing down or receiving budgetary transfers from the government for unprofitable services; and (iv) rehabilitating track, telecommunications and locomotives to keep the railway in operating condition while the privatization process is underway. the third component concerns the rehabilitation of lima's airport runway which is in urgent need of repair, before it becomes in danger to aviation. the fourth component will be a pilot project for non-motorized transport in lima to test methods of promoting the use of bicycles by low-income residents. the fifth component, technical assistance and training, will; (i) strengthen the institutional capacity for managing roads and bridges, and support the creation and fostering of an autonomous agency responsible for planning, operating, financing, and administering the highway network; (ii) build capacity to manage environmental issues; and (iii) assist the railway in its privatization and improving its management."
781,906000524060,reserva,AidData Purpose Name,site preservation
781,906000524060,reserva,AidData Activity Name(s),all site preservation activities
782,906000524155,environmental protection,AidData Activity Name(s),"telecommunication, activity unspecified or does not fit elsewhere in group|all state enterprise privatisation activities|rail infrastructure, rail equipment, locomotives, other rolling stock|rail transport, activity unspecified or does not fit elsewhere in group|institution capacity building, transport|airports, airport guidance systems|road infrastructure, road vehicles|institution capacity building, environmental protection|transport sector policy, planning and programs|transport and storage, activity unspecified or does not fit under any other applicable codes|road transport, activity unspecified or does not fit elsewhere in group|all transport education/training activities"
782,906000524155,protection,AidData Activity Name(s),"telecommunication, activity unspecified or does not fit elsewhere in group|all state enterprise privatisation activities|rail infrastructure, rail equipment, locomotives, other rolling stock|rail transport, activity unspecified or does not fit elsewhere in group|institution capacity building, transport|airports, airport guidance systems|road infrastructure, road vehicles|institution capacity building, environmental protection|transport sector policy, planning and programs|transport and storage, activity unspecified or does not fit under any other applicable codes|road transport, activity unspecified or does not fit elsewhere in group|all transport education/training activities"
782,906000524155,ant,Long Description,"the transport sector rehabilitation project's main objectives are to: (i) rehabilitate essential transport infrastructure; (ii) assist government in implementing institutional reform in road and railway subsectors; and (iii) lay the ground work for future projects focussing on strengthened road management, increased private participation in the transport sector, and improved mobility of the poor. the project will consist of five components, the most important concerning road rehabilitation. six roads totalling 725 km will be rehabilitated under the project. in addition, this component will include: (i) a bridge program involving the acquisition and recovery of bailey bridges and the reconstruction of derelict old bridges; (ii) a pilot maintenance program focussing on 620 km of road in a specified corridor; and (iii) a traffic safety program. in parallel, the project will support government efforts to rebuild an institutional structure capable of maintaining the road system. the second component will help to privatize and rehabilitate the railway, by: (i) reducing staff redundancy; (ii) rationalizing railway debt; (iii) closing down or receiving budgetary transfers from the government for unprofitable services; and (iv) rehabilitating track, telecommunications and locomotives to keep the railway in operating condition while the privatization process is underway. the third component concerns the rehabilitation of lima's airport runway which is in urgent need of repair, before it becomes in danger to aviation. the fourth component will be a pilot project for non-motorized transport in lima to test methods of promoting the use of bicycles by low-income residents. the fifth component, technical assistance and training, will; (i) strengthen the institutional capacity for managing roads and bridges, and support the creation and fostering of an autonomous agency responsible for planning, operating, financing, and administering the highway network; (ii) build capacity to manage environmental issues; and (iii) assist the railway in its privatization and improving its management."
784,906000524438,forest,AidData Activity Name(s),"soil improvement|agricultural development, activity unspecified or does not fit elsewhere in group|multisector education/training activities|irrigation|rural infrastructure and services|rural development, planning and management|afforestation "
784,906000524438,forest,Long Description,the general objective of the sierra-natural resources management and poverty alleviation project is to help alleviate the poverty of rural sierra people. specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. the project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (pronamachcs).
784,906000524438,resource,Title,sierra natural resources management & poverty alleviation project
784,906000524438,resource,Short Description,sierra natural resources management & poverty alleviation project
784,906000524438,resource,Long Description,the general objective of the sierra-natural resources management and poverty alleviation project is to help alleviate the poverty of rural sierra people. specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. the project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (pronamachcs).
784,906000524438,conservation,Long Description,the general objective of the sierra-natural resources management and poverty alleviation project is to help alleviate the poverty of rural sierra people. specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. the project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (pronamachcs).
785,906000524613,environmental protection,AidData Activity Name(s),"general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|general program assistance"
785,906000524613,protection,AidData Activity Name(s),"general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|general program assistance"
785,906000524613,conservation,AidData Activity Name(s),"general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|general program assistance"
787,906000524708,selva,Long Description,"the second rural roads project in peru, will increase access to basic social services, and to economic, and income-generating activities, to help alleviate rural poverty. the components will: 1) finance roads rehabilitation, to improve accessibility to rural areas, and restore operating conditions along regional economic corridors. unpaved primary, and secondary roads will be selected for rehabilitation, to be integrated into the consolidated road network; 2) routine, and periodic maintenance of rural roads, and connecting primary, and secondary roads will be strengthened, based on a co-financing arrangement between the central government, and benefited local governments; 3) improve the non-motorized rural transport, by providing technical assistance for village-level infrastructure management, to include community participation in the planning, and implementation of works; 4) pilot an institutional model for managing the rural road network at the provincial level, whose municipal authorities will jointly assume responsibility over the development of a core provincial road network. this will avoid current institutional, and financial segmentation, that prevents municipalities from undertaking integrated initiatives, or responsibilities; 5) pilot the development of strategic frameworks for improving rural accessibility in the selva region. the pilot will ascertain technical, institutional, environmental, and economic guidelines to set an inter-modal transportation system along rivers; and, 6) further develop the institutional building program, already underway, to improve rural transport policy, and strategies; to improve planning, and management of rural roads; and, to develop community-based micro-enterprises for road maintenance."
787,906000524708,community-based,Long Description,"the second rural roads project in peru, will increase access to basic social services, and to economic, and income-generating activities, to help alleviate rural poverty. the components will: 1) finance roads rehabilitation, to improve accessibility to rural areas, and restore operating conditions along regional economic corridors. unpaved primary, and secondary roads will be selected for rehabilitation, to be integrated into the consolidated road network; 2) routine, and periodic maintenance of rural roads, and connecting primary, and secondary roads will be strengthened, based on a co-financing arrangement between the central government, and benefited local governments; 3) improve the non-motorized rural transport, by providing technical assistance for village-level infrastructure management, to include community participation in the planning, and implementation of works; 4) pilot an institutional model for managing the rural road network at the provincial level, whose municipal authorities will jointly assume responsibility over the development of a core provincial road network. this will avoid current institutional, and financial segmentation, that prevents municipalities from undertaking integrated initiatives, or responsibilities; 5) pilot the development of strategic frameworks for improving rural accessibility in the selva region. the pilot will ascertain technical, institutional, environmental, and economic guidelines to set an inter-modal transportation system along rivers; and, 6) further develop the institutional building program, already underway, to improve rural transport policy, and strategies; to improve planning, and management of rural roads; and, to develop community-based micro-enterprises for road maintenance."
787,906000524708,river,Long Description,"the second rural roads project in peru, will increase access to basic social services, and to economic, and income-generating activities, to help alleviate rural poverty. the components will: 1) finance roads rehabilitation, to improve accessibility to rural areas, and restore operating conditions along regional economic corridors. unpaved primary, and secondary roads will be selected for rehabilitation, to be integrated into the consolidated road network; 2) routine, and periodic maintenance of rural roads, and connecting primary, and secondary roads will be strengthened, based on a co-financing arrangement between the central government, and benefited local governments; 3) improve the non-motorized rural transport, by providing technical assistance for village-level infrastructure management, to include community participation in the planning, and implementation of works; 4) pilot an institutional model for managing the rural road network at the provincial level, whose municipal authorities will jointly assume responsibility over the development of a core provincial road network. this will avoid current institutional, and financial segmentation, that prevents municipalities from undertaking integrated initiatives, or responsibilities; 5) pilot the development of strategic frameworks for improving rural accessibility in the selva region. the pilot will ascertain technical, institutional, environmental, and economic guidelines to set an inter-modal transportation system along rivers; and, 6) further develop the institutional building program, already underway, to improve rural transport policy, and strategies; to improve planning, and management of rural roads; and, to develop community-based micro-enterprises for road maintenance."
787,906000524708,rio,Long Description,"the second rural roads project in peru, will increase access to basic social services, and to economic, and income-generating activities, to help alleviate rural poverty. the components will: 1) finance roads rehabilitation, to improve accessibility to rural areas, and restore operating conditions along regional economic corridors. unpaved primary, and secondary roads will be selected for rehabilitation, to be integrated into the consolidated road network; 2) routine, and periodic maintenance of rural roads, and connecting primary, and secondary roads will be strengthened, based on a co-financing arrangement between the central government, and benefited local governments; 3) improve the non-motorized rural transport, by providing technical assistance for village-level infrastructure management, to include community participation in the planning, and implementation of works; 4) pilot an institutional model for managing the rural road network at the provincial level, whose municipal authorities will jointly assume responsibility over the development of a core provincial road network. this will avoid current institutional, and financial segmentation, that prevents municipalities from undertaking integrated initiatives, or responsibilities; 5) pilot the development of strategic frameworks for improving rural accessibility in the selva region. the pilot will ascertain technical, institutional, environmental, and economic guidelines to set an inter-modal transportation system along rivers; and, 6) further develop the institutional building program, already underway, to improve rural transport policy, and strategies; to improve planning, and management of rural roads; and, to develop community-based micro-enterprises for road maintenance."
788,906000524856,reserva,AidData Purpose Name,site preservation
788,906000524856,reserva,AidData Activity Name(s),all site preservation activities
789,906000524894,biosphere,AidData Activity Name(s),"institution capacity building, transport|public transportation systems|public-private sector networking|biosphere protection, activity unspecified or does not fit elsewhere in group"
789,906000524894,protection,AidData Activity Name(s),"institution capacity building, transport|public transportation systems|public-private sector networking|biosphere protection, activity unspecified or does not fit elsewhere in group"
789,906000524894,native,Long Description,"the main objective of the lima transport project for peru is to assist the municipality of metropolitan lima (mml) in enhancing the economic productivity and the quality of life within the lima metropolitan area through improving mobility and accessibility for the metropolitan population, especially in the peri-urban poor neighborhoods by establishing an efficient, reliable, cleaner and safer mass rapid transit system. the specific project development objectives are to: (i) implement the new mass rapid transit system on the basis of a public private partnership (ppp) with concessional bus corridor/feeder routes operations and fare collection system; (ii) improve access within low income areas through facilitating the use of low cost transport alternatives, such as bicycles and walking; (iii) strengthen the local institutional capacity to regulate and manage the metropolitan transport system on a sustainable basis; and (iv) reduce the negative environmental impact of motorized transport in lima. the extension is necessary to: (i) implement the social mitigation plan. the project affects some owners of old buses and other parties related to this business. the project introduces modern buses that will replace several hundred old buses. a social plan has been finalized and its implementation will take place as the old buses are displaced by the new system. as said, the project will enter operations gradually. this process will take place beyond the current closing date; (ii) implement the communications plan, which was recently approved by the bank, as well as the air quality monitoring network; and (iii) reengage protransporte and the barranco representatives in light of the (spanish fund for latin america and the caribbean) sflac-financed traffic management study, part of management's action plan for the on-going inspection panel. the study will have intermediate results by august 2010 and final results by september 2010."
790,906000525032,bio-diversity,AidData Activity Name(s),"air pollution control|fishing sector policy, planning and programs|marine pollution control|mineral and mining sector policy, planning and programs|institution capacity building, environmental protection|environmental policy, laws, regulations and economic instruments|transport sector policy, planning and programs|bio-diversity, activity unspecified or does not fit elsewhere in group"
790,906000525032,environmental protection,AidData Activity Name(s),"air pollution control|fishing sector policy, planning and programs|marine pollution control|mineral and mining sector policy, planning and programs|institution capacity building, environmental protection|environmental policy, laws, regulations and economic instruments|transport sector policy, planning and programs|bio-diversity, activity unspecified or does not fit elsewhere in group"
790,906000525032,protection,AidData Activity Name(s),"air pollution control|fishing sector policy, planning and programs|marine pollution control|mineral and mining sector policy, planning and programs|institution capacity building, environmental protection|environmental policy, laws, regulations and economic instruments|transport sector policy, planning and programs|bio-diversity, activity unspecified or does not fit elsewhere in group"
791,906000525053,forest,AidData Activity Name(s),"community participation and development|agricultural development, activity unspecified or does not fit elsewhere in group|soil improvement|irrigation|agricultural co-operatives|afforestation |environmental policy, laws, regulations and economic instruments"
791,906000525053,forest,Long Description,the general objective of the sierra-natural resources management and poverty alleviation project is to help alleviate the poverty of rural sierra people. specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. the project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (pronamachcs).
791,906000525053,resource,Title,sierra natural resources management & poverty alleviation project
791,906000525053,resource,Short Description,sierra natural resources management & poverty alleviation project
791,906000525053,resource,Long Description,the general objective of the sierra-natural resources management and poverty alleviation project is to help alleviate the poverty of rural sierra people. specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. the project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (pronamachcs).
791,906000525053,conservation,Long Description,the general objective of the sierra-natural resources management and poverty alleviation project is to help alleviate the poverty of rural sierra people. specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. the project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (pronamachcs).
793,906000525568,native,Long Description,"the main objective of the lima transport project for peru is to assist the municipality of metropolitan lima (mml) in enhancing the economic productivity and the quality of life within the lima metropolitan area through improving mobility and accessibility for the metropolitan population, especially in the peri-urban poor neighborhoods by establishing an efficient, reliable, cleaner and safer mass rapid transit system. the specific project development objectives are to: (i) implement the new mass rapid transit system on the basis of a public private partnership (ppp) with concessional bus corridor/feeder routes operations and fare collection system; (ii) improve access within low income areas through facilitating the use of low cost transport alternatives, such as bicycles and walking; (iii) strengthen the local institutional capacity to regulate and manage the metropolitan transport system on a sustainable basis; and (iv) reduce the negative environmental impact of motorized transport in lima. the extension is necessary to: (i) implement the social mitigation plan. the project affects some owners of old buses and other parties related to this business. the project introduces modern buses that will replace several hundred old buses. a social plan has been finalized and its implementation will take place as the old buses are displaced by the new system. as said, the project will enter operations gradually. this process will take place beyond the current closing date; (ii) implement the communications plan, which was recently approved by the bank, as well as the air quality monitoring network; and (iii) reengage protransporte and the barranco representatives in light of the (spanish fund for latin america and the caribbean) sflac-financed traffic management study, part of management's action plan for the on-going inspection panel. the study will have intermediate results by august 2010 and final results by september 2010."
794,906000525745,forest,AidData Activity Name(s),"water supply and sanitation, low-cost technologies|soil improvement|irrigation|afforestation |environmental policy, laws, regulations and economic instruments|rural development, activity unspecified or does not fit elsewhere in this group |multisector education/training activities"
794,906000525745,forest,Long Description,the general objective of the sierra-natural resources management and poverty alleviation project is to help alleviate the poverty of rural sierra people. specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. the project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (pronamachcs).
794,906000525745,resource,Title,sierra natural resources management & poverty alleviation project
794,906000525745,resource,Short Description,sierra natural resources management & poverty alleviation project
794,906000525745,resource,Long Description,the general objective of the sierra-natural resources management and poverty alleviation project is to help alleviate the poverty of rural sierra people. specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. the project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (pronamachcs).
794,906000525745,conservation,Long Description,the general objective of the sierra-natural resources management and poverty alleviation project is to help alleviate the poverty of rural sierra people. specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. the project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (pronamachcs).
795,906000525960,forest,Long Description,the general objective of the sierra-natural resources management and poverty alleviation project is to help alleviate the poverty of rural sierra people. specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. the project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (pronamachcs).
795,906000525960,resource,Title,sierra natural resources management & poverty alleviation project
795,906000525960,resource,Short Description,sierra natural resources management & poverty alleviation project
795,906000525960,resource,Long Description,the general objective of the sierra-natural resources management and poverty alleviation project is to help alleviate the poverty of rural sierra people. specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. the project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (pronamachcs).
795,906000525960,conservation,Long Description,the general objective of the sierra-natural resources management and poverty alleviation project is to help alleviate the poverty of rural sierra people. specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. the project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (pronamachcs).
799,906000527495,selva,Long Description,"the second rural roads project in peru, will increase access to basic social services, and to economic, and income-generating activities, to help alleviate rural poverty. the components will: 1) finance roads rehabilitation, to improve accessibility to rural areas, and restore operating conditions along regional economic corridors. unpaved primary, and secondary roads will be selected for rehabilitation, to be integrated into the consolidated road network; 2) routine, and periodic maintenance of rural roads, and connecting primary, and secondary roads will be strengthened, based on a co-financing arrangement between the central government, and benefited local governments; 3) improve the non-motorized rural transport, by providing technical assistance for village-level infrastructure management, to include community participation in the planning, and implementation of works; 4) pilot an institutional model for managing the rural road network at the provincial level, whose municipal authorities will jointly assume responsibility over the development of a core provincial road network. this will avoid current institutional, and financial segmentation, that prevents municipalities from undertaking integrated initiatives, or responsibilities; 5) pilot the development of strategic frameworks for improving rural accessibility in the selva region. the pilot will ascertain technical, institutional, environmental, and economic guidelines to set an inter-modal transportation system along rivers; and, 6) further develop the institutional building program, already underway, to improve rural transport policy, and strategies; to improve planning, and management of rural roads; and, to develop community-based micro-enterprises for road maintenance."
799,906000527495,community-based,Long Description,"the second rural roads project in peru, will increase access to basic social services, and to economic, and income-generating activities, to help alleviate rural poverty. the components will: 1) finance roads rehabilitation, to improve accessibility to rural areas, and restore operating conditions along regional economic corridors. unpaved primary, and secondary roads will be selected for rehabilitation, to be integrated into the consolidated road network; 2) routine, and periodic maintenance of rural roads, and connecting primary, and secondary roads will be strengthened, based on a co-financing arrangement between the central government, and benefited local governments; 3) improve the non-motorized rural transport, by providing technical assistance for village-level infrastructure management, to include community participation in the planning, and implementation of works; 4) pilot an institutional model for managing the rural road network at the provincial level, whose municipal authorities will jointly assume responsibility over the development of a core provincial road network. this will avoid current institutional, and financial segmentation, that prevents municipalities from undertaking integrated initiatives, or responsibilities; 5) pilot the development of strategic frameworks for improving rural accessibility in the selva region. the pilot will ascertain technical, institutional, environmental, and economic guidelines to set an inter-modal transportation system along rivers; and, 6) further develop the institutional building program, already underway, to improve rural transport policy, and strategies; to improve planning, and management of rural roads; and, to develop community-based micro-enterprises for road maintenance."
799,906000527495,river,Long Description,"the second rural roads project in peru, will increase access to basic social services, and to economic, and income-generating activities, to help alleviate rural poverty. the components will: 1) finance roads rehabilitation, to improve accessibility to rural areas, and restore operating conditions along regional economic corridors. unpaved primary, and secondary roads will be selected for rehabilitation, to be integrated into the consolidated road network; 2) routine, and periodic maintenance of rural roads, and connecting primary, and secondary roads will be strengthened, based on a co-financing arrangement between the central government, and benefited local governments; 3) improve the non-motorized rural transport, by providing technical assistance for village-level infrastructure management, to include community participation in the planning, and implementation of works; 4) pilot an institutional model for managing the rural road network at the provincial level, whose municipal authorities will jointly assume responsibility over the development of a core provincial road network. this will avoid current institutional, and financial segmentation, that prevents municipalities from undertaking integrated initiatives, or responsibilities; 5) pilot the development of strategic frameworks for improving rural accessibility in the selva region. the pilot will ascertain technical, institutional, environmental, and economic guidelines to set an inter-modal transportation system along rivers; and, 6) further develop the institutional building program, already underway, to improve rural transport policy, and strategies; to improve planning, and management of rural roads; and, to develop community-based micro-enterprises for road maintenance."
799,906000527495,rio,Long Description,"the second rural roads project in peru, will increase access to basic social services, and to economic, and income-generating activities, to help alleviate rural poverty. the components will: 1) finance roads rehabilitation, to improve accessibility to rural areas, and restore operating conditions along regional economic corridors. unpaved primary, and secondary roads will be selected for rehabilitation, to be integrated into the consolidated road network; 2) routine, and periodic maintenance of rural roads, and connecting primary, and secondary roads will be strengthened, based on a co-financing arrangement between the central government, and benefited local governments; 3) improve the non-motorized rural transport, by providing technical assistance for village-level infrastructure management, to include community participation in the planning, and implementation of works; 4) pilot an institutional model for managing the rural road network at the provincial level, whose municipal authorities will jointly assume responsibility over the development of a core provincial road network. this will avoid current institutional, and financial segmentation, that prevents municipalities from undertaking integrated initiatives, or responsibilities; 5) pilot the development of strategic frameworks for improving rural accessibility in the selva region. the pilot will ascertain technical, institutional, environmental, and economic guidelines to set an inter-modal transportation system along rivers; and, 6) further develop the institutional building program, already underway, to improve rural transport policy, and strategies; to improve planning, and management of rural roads; and, to develop community-based micro-enterprises for road maintenance."
