AidData Project ID,Title,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Other Organizations,Source,Start Date (DD/MM/YYYY),End Date (DD/MM/YYYY),Planned Start Date (DD/MM/YYYY),Planned End Date (DD/MM/YYYY),Source Detail,Status,AidData Sector Code,AidData Sector Name,AidData Purpose Code,AidData Purpose Name,AidData Activity Code(s),AidData Activity Name(s),Short Description,Long Description,Donor Project ID,Donor Secondary Project ID,Additional Info,Project Commitment Amount (Constant USD2011),Project Disbursement Amount (Constant USD2011),Total Project Cost (Donor Reported),CRS: Untied Amount (Nominal USD),CRS: Tied Amount (Nominal USD),CRS: Partial Tied Amount (Nominal USD),CRS: Pdgg,CRS: Channel Code,CRS: Bi Multi,CRS: Desertification,CRS: Environment,CRS: Gender,CRS: Trade,CRS: Climate,CRS: Biodiversity,CRS: Region,CRS: Sector Code,CRS: Sector,CRS: Purpose Code,CRS: Purpose Name,CRS: Flow Name,CRS: Finance T,CRS: Associated Financing,CRS: Future Ds Principal Amount Usd Nominal,CRS: Future Ds Interest Amount Usd Nominal,CRS: Irtc Amount Usd Nominal,CRS: Received Amount Usd Nominal,CRS: Aid T,CRS: Arrears Interest Amount Usd Nominal,CRS: Arrears Principal Amount Usd Nominal,CRS: Channel Name,CRS: Expert Commitment Amount Usd Nominal,CRS: Export Credit Amount Usd Nominal,CRS: Export Extended Amount Usd Nominal,CRS: FTC,CRS: Initial Report,CRS: Interest Amount Usd Nominal,CRS: Outstanding Amount Usd Nominal,CRS: Repay Type,CRS: Second Interest Rate
906000610393,"10-CO1-048/PROSALUS/Bolivia and Peru/Total initial 5,42m€/Nutritional food security",Spain,,Funding,AECID,,Extending,PROSALUS,,Implementing,,OECD 2013,,,,,,READY,151|520|430|410|420,"Government and civil society, general|DEVELOPMENT AID/FOOD SECURITY ASSISTANCE|MULTISECTOR|GENERAL ENVIRONMENTAL PROTECTION|WOMEN",43010,Multisector aid,15140.04|15150.07|41005.01|42010.01|43040.01|52010.01,"Civil service and administrative reform|Human rights|General environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|Women in development, activity unspecified or does not fit elsewhere in group|Rural development, activity unspecified or does not fit elsewhere in this group |Food aid/Food security programmes, activity unspecified","10-CO1-048/PROSALUS/BOLIVIA AND PERU/TOTAL INITIAL 5,42M€/NUTRITIONAL FOOD SECURITY","10-CO1-048/PROSALUS/Bolivia y Perú/$total inicial 5,42m?/Seguridad Alimentaria Nutricional La presente propuesta de Convenio pretende consolidar, profundizar y ext ender los logros de seis de los principales procesos de desarrollo que P rosalus impulsa en Perú y Bolivia, orientados al efectivo ejercicio de l os derechos humanos a la salud,a la alimentación y al agua. Para ello, s e integran en un sólo programa las seis intervenciones para, desde este enfoque basado en derechos, dar continuidad al trabajo de incidencia en los determinantes de la salud de las comunidades de intervención, especi almente la deficiente alimentación y la desnutrición, que tiene un impac to sobre la salud y desarrollo vital de las personas, por lo que las int ervenciones persiguen garantizar la Seguridad Alimentaria Nutricional, c on enfoque de Soberanía, promoviendo la equidad de género, la sostenibil idad ambiental, la participación activa de la población en la construcci ón y control social de las políticas públicas relacionadas, reforzando l a gobernabilidad local y fomentando mayor implicación de las autoridades en el desarrollo rural (clave para la sostenibilidad y replicabilidad d e las iniciativas implementadas). Todas las intervenciones se llevan a c abo en ámbito rural, en comunidades campesinas andinas situadas a gran a ltura, con condiciones climatológicas adversas y alejadas de los centros de provisión de servicios. Para aprovechar el potencial sinérgico entre las seis acciones, Prosalus ejercerá un rol facilitador de procesos de reflexión estratégica y operativa, fomentando el debate sobre la estrate gia de intervención al interior del Convenio con una visión global y en base a la experiencia en otros países, confiriendo cohesión a través de, entre otras actividades conjuntas, intercambios de experiencias y accio nes deincidencia en políticas públicas de soberanía alimentaria y salud.",009-076517-2,2013004117b,,0,683538,0,0,0,0,0,22000,1,0,0,1,0,,0,South America,160,I.6. Other Social Infrastructure & Services,16050,Multisector aid for basic soc. serv.,ODA Grants,110,,,,,,C01,,,National NGOs,,,,,3,,,,
906000526310,Peru First Progrmmatic Environmental Development Policy Loan /DDO,WORLD BANK,,Funding,IBRD,,Extending,MINISTRY OF ECONOMY AND FINANCE,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,41010.02,"Environmental policy, laws, regulations and economic instruments",PERU FIRST PROGRMMATIC ENVIRONMENTAL DEVELOPMENT POLICY LOAN /DDO,,P101471.IBRD76740.crs2,2009014368,,0,0,0,,,,1,12000,4,,1,,,,1,South America,313,III.1.c. Fishing,31310,Fishing policy and admin. management,Other Official Flows (non Export Credit),410,,,,,,A02,,,Recipient government,,,,,3,0.01670830154,,5,
906000526726,Peru Third Programmatic Environmental Development Policy Loan,WORLD BANK,,Funding,IBRD,,Extending,MINISTRY OF ECONOMY AND FINANCE,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,41010.02|41010.01,"Environmental policy, laws, regulations and economic instruments|Environmental policy and administrative management, activity unspecified or does not fit elsewhere in group",PERU THIRD PROGRAMMATIC ENVIRONMENTAL DEVELOPMENT POLICY LOAN,,P118713.IBRD79500.crs5,2010016860,,0,0,0,,,,,12000,4,,2,,,,2,South America,410,IV.1. General Environment Protection,41030,Bio-diversity,Other Official Flows (non Export Credit),410,,,,,,A02,,,Recipient government,,,,,3,0.20394859310000002,,3,
906000659024,NORTH LIMA METROPOLI WATER SUPPLY&SEWERAGE OPTIMIZATION(I),Japan,,Funding,JICA,,Extending,Recipient Government,,Implementing,,OECD 2013,,,,,,READY,140,WATER SUPPLY AND SANITATION,14020,Water supply and sanitation - large systems,41040.01,All site preservation activities,NORTH LIMA METROPOLI WATER SUPPLY&SEWERAGE OPTIMIZATION(I),OPTIMIZE WATER SUPPLY AND SEWERAGE,JICAPE-P36,2009003055,,0,15001,0,,,,0,12000,1,0,2,0,0,,2,South America,140,I.4. Water Supply & Sanitation,14020,Water supply & sanit. - large systems,ODA Loans,410,,,,,,C01,,,Recipient government,,,,,3,0.0010246846532979477,9.6687559354226,,
96569060,Implementation of adaptation measures in four watersheds,Inter-American Development Bank (IADB),,Funding,,,,,,,,OECD,,,,,CRS Online 2012,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41020,Biosphere protection,,,IMPLEMENTATION OF ADAPTATION MEASURES IN FOUR WATERSHEDS,Implementation of adaptation measures in four watersheds,ATN/OC-12399-PE,2010002783,,1065310,0,0,,,,,,4,,,,,,,South America,410,IV.1. General Environment Protection,41020,Biosphere protection,ODA Grants,110,,,,,,C01,,,,,,,,1,,,5,
906000157258,"Inti, la energia que alimenta la tierra",Canada,,Funding,GOV,,Extending,Comité régional d'éducation pour le développement international de Lanaudière,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,,,"INTI, LA ENERGIA QUE ALIMENTA LA TIERRA",Québec sans frontières - réciprocité,QSF-2743,2013040280,,12156,12156,0,0.012307318967190835,,,0,22000,1,0,2,0,0,,0,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,,D01,,,National NGOs,,,,1,8,,,,
906000832895,IPAM - Accelerating LED-R Transitions - Peru,Norway,,Funding,NORAD,,Extending,IPAM - Amazon Environmental Research Institute,,Implementing,,OECD 2013,,,,,,READY,312,Forestry,31210,Forestry policy and administrative management,,,IPAM - ACCELERATING LED-R TRANSITIONS - PERU,"The project focuses on the transition to sustainable, equitable, low-emission rural development in target jurisdictions in Peru",QZA-13/0549-2,2013002664,,257189,257189,0,0.2551888397414086,0,0,0,51000,1,0,1,0,0,,0,South America,312,III.1.b. Forestry,31210,Forestry policy & admin. management,ODA Grants,110,,,,,0,C01,,,"University, college or other teaching institution, research institute or think-tank",,,,,1,,,,
97793353,College of the Rockies - International Internships 2010-2013 / College of the Rockies - Stages internationaux 2010-2013,Canada,CA,Funding,CIDA,,Extending,Embassy of Canada to Peru,,Implementing,,OECD,6/8/2009,30/4/2013,,,CRS Online 2012,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41081,Environmental education/ training,23010.02|15110.05|23010.01|51010.05|23030.01,"Energy sector policy, planning and programs|Development planning and preparation of structural reforms|Energy policy and administrative management, activity unspecified or does not fit elsewhere in group|General program assistance|Power generation/renewable sources, activity unspecified or does not fit elsewhere in group",ENVIRONMENTAL EDUCATION/TRAINING,"This project is part of CIDA's International Youth Internship Program (IYIP), funded by Canada's Youth Employment Strategy (YES). It is designed to offer young Canadian post-secondary graduates the opportunity to gain professional experience through international cooperation work. As a general rule, CIDA provides up to $15,000 per internship to Canadian organizations that manage the internship and recruit interns. / Ce projet fait partie du programme de stages internationaux pour les jeunes (PSIJ) de l'ACDI, programme financé par la Stratégie emploi jeunesse (SEJ) du gouvernement du Canada. Le programme offre à des jeunes Canadiennes et Canadiens récemment diplômés (collège ou université) une expérience professionnelle de travail pratique dans le domaine de la coopération internationale. L'ACDI verse normalement un maximum de 15 000 $ par stage à des organisations canadiennes qui gèrent les stages et recrutent les stagiaires.",S064872001,20102005350026,,10123,1273,0,9.4156474470976498E-3,0.0,0.0,0,50000,1,0,2,1,0,0,0,South America,410,IV.1. General Environment Protection,41081,Environmental education/training,ODA Grants,110,,0.0,0.0 ,0.0,,D01,0.0,0.0,OTHER,,0.0,,1,1,0.0,0.0,,0
906000591325,The supportive economy: a model for local development and environmental management in the basin of Crisnejas River. District of Ichocán,Spain,,Funding,MUNIC,,Extending,Civil Engineering without borders- Catalonia,,Implementing,,OECD 2013,,,,,,READY,410|140,GENERAL ENVIRONMENTAL PROTECTION|WATER SUPPLY AND SANITATION,41010,Environmental policy and administrative management,41010.01|41010.02|14040.02,"Environmental policy and administrative management, activity unspecified or does not fit elsewhere in group|Environmental policy, laws, regulations and economic instruments|Integrated river basin projects",THE SUPPORTIVE ECONOMY: A MODEL FOR LOCAL DEVELOPMENT AND ENVIRONMENTAL MANAGEMENT IN THE BASIN OF CRISNEJAS RIVER. DISTRICT OF ICHOCÁN,La economia solidaria: un modelo para el desarrollo local y la gestión ambiental concertados en la cuenca del río Crisnejas - Distrito de Ichocán ::,009-060329,2013010256,,0,25431,0,0,0,0,0,22000,1,0,2,1,0,,0,South America,140,I.4. Water Supply & Sanitation,14040,River basins’ development,ODA Grants,110,,,,,,C01,,,National NGOs,,,,1,3,,,,
50053548,PLAN FOR THE COMPREHENSIVE RENOVATION OF THE HISTORIC CENTER OF AREQUIPA,Spain,ES,Funding,MFA,,Extending,Hispano - Perovian Cooperation Fund,,Implementing,,OECD,1/1/2009,,,,CRS_ONLINE_MAY2011,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41040,Site preservation,,,PLAN FOR THE COMPREHENSIVE RENOVATION OF THE HISTORIC CENTER OF AREQUIPA,EL PROYECTO TIENE POR OBJETIVO CONTRIBUIR AL DESARROLLO SOCIAL Y ECONÓMICO DE LA POBLACIÓN A TRAVÉS DE LA RECUPERACIÓN Y GESTIÓN SOSTENIBLE DEL CENTRO HISTÓRICO DE AREQUIPA,1724,2009001724,,274826,274826,0,0.271549923409,0.0,0.0,0,10000,1,0,2,1,0,0,0,South America,410,IV.1. General Environment Protection,41040,Site preservation,ODA Grants,110,,0,0,0,0.0,,0,0,"PUBLIC SECTOR (donor, recipient, other)",,0,,1,1,0,0,,0
50053549,PLAN FOR THE COMPREHENSIVE RENOVATION OF THE HISTORIC CENTER OF HUAMANGA,Spain,ES,Funding,MFA,,Extending,Hispano - Perovian Cooperation Fund,,Implementing,,OECD,1/1/2009,,,,CRS_ONLINE_MAY2011,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41040,Site preservation,,,PLAN FOR THE COMPREHENSIVE RENOVATION OF THE HISTORIC CENTER OF HUAMANGA,EL PROYECTO TIENE POR OBJETIVO CONTRIBUIR AL DESARROLLO SOCIAL Y ECONÓMICO DE LA POBLACIÓN A TRAVÉS DE LA RECUPERACIÓN Y GESTIÓN SOSTENIBLE DEL CENTRO HISTÓRICO DE AYACUCHO,1723,2009001723,,260732,260732,0,0.257624286311,0.0,0.0,0,10000,1,0,2,1,0,0,0,South America,410,IV.1. General Environment Protection,41040,Site preservation,ODA Grants,110,,0,0,0,0.0,,0,0,"PUBLIC SECTOR (donor, recipient, other)",,0,,1,1,0,0,,0
906000866438,REDD+ en Perú,United Nations,,Funding,UNDP,,Extending,03834 - PER-MINISTERIO DEL AMBIENTE,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,,,REDD+ EN PERÚ,-,83481,2013002239,,100560,100560,0,,,,,12000,4,,,,,,,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,,C01,,,Recipient government,,,,,3,,,,
906000600969,"Business development of Huaycan-district of Ate, Lima Civic Center",Spain,,Funding,MUNIC,,Extending,PROCLADE Foundation,,Implementing,,OECD 2013,,,,,,READY,220|250|410|420,COMMUNICATIONS|BUSINESS AND OTHER SERVICES|GENERAL ENVIRONMENTAL PROTECTION|WOMEN,25010,Business support services and institutions,25081.01|41005.01|25010.07|25010.05|25010.01|42010.01|25010.08|22040.01|41010.02,"All business education/training activities|General environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|Public-private sector networking|Legal and regulatory reform|Business support services and institutions, activity unspecified or does not fit elsewhere in group|Women in development, activity unspecified or does not fit elsewhere in group|General support to private sector enterprises|Information and communication technology (ICT), activity unspecified or does not fit elsewhere in group|Environmental policy, laws, regulations and economic instruments","BUSINESS DEVELOPMENT OF HUAYCAN-DISTRICT OF ATE, LIMA CIVIC CENTER","Centro Municipal de desarrollo empresarial de Huaycan-Distrito de Ate, Lima :: El Distrito Ate se encuentra ubicado en la Zona Este de la ciudad de Lima. Según el censo del 2007 (INEI, 2007) el Distrito Ate Vitarte es el quinto distrito más poblado de Lima con 478.278 habitantes representando el 6,03% de la población total de Lima. Se caracteriza por los niveles de pobreza y exclusión social en lo que se encuentra inmersa su población. La Comunidad Urbana Autogestionaria de Huaycán, Horacio Zeballos y Residencial Pariachi forman parte de la zona 06 del Distrito Ate, concentrando al 33.2% de la población total del distrito. Un 60% de su población, al menos cuenta con una necesidad básica insatisfecha; siendo las poblaciones más empobrecidas del distrito. El 52% de la PEA de Huaycan, está inserto en el mercado de trabajo siendo su actividad laboral independiente. Tal cómo se recoge en el Plan Integral de Desarrollo del Distrito de Ate 2003 ? 2015, las actividades económicas en el Distrito de Ate se caracterizan por su diversidad y baja especialización relativa, convirtiéndose las microempresas del Distrito de Ate - al igual que en otros distritos de Lima Metropolitana y del Perú -, en la principal fuente de empleo.La Municipalidad de Ate cuenta con una Agencia Municipal en Huaycán, como parte del proceso de descentralización. Esta Agencia desarrolla un trabajo articulado con la Subgerencia de Desarrollo Empresarial de la Municipalidad de Ate, para apoyar estrategias de generación de ingresos de aproximadamente 15.000 microempresas de subsistencia conducidas por varones y de 5.000 microempresas conducidas por mujeres identificadas en Huaycan (censo 2007) El proyecto se dirige a promover el desarrollo económico local de Huaycán ? Ate, contribuyendo al crecimiento de las microempresas populares mediante su adecuada articulación en el mercado local, regional y nacional, proponiendo una mayor equidad en las relaciones de género. Específicamente se pretende aumentar los niveles de rentabilidad de 300 microempresas ? 200 de ellas conducidas por mujeres -, mejorando la calidad de los procesos de gestión, comercialización, articulación empresarial y responsabilidad medioambiental. Los resultados esperados hacen referencia a: R1: Se ha creado el Centro de Desarrollo Empresarial de Haycán ?Ate, cómo plataforma que posibilita el desarrollo asociativo, formativo y económico local, capacitando a funcionarios/as municipales para garantizar su gestión y sostenibilidad. R2: Se ha capacitado y dado asistencia técnica a 300 productores/as de las microempresas del municipio, en todos los pasos de la cadena: 1)Producción con calidad de exportación; 2) Desarrollo tecnológico con adaptación a las nuevas tecnologías y diseños; y 3) Gestión empresarial de cara a mejorar los niveles de sostenibilidad y rentabilidad de sus microempresas.R3: Se han fortalecido las microempresas mediante procesos de asociación y participación en redes empresariales, de cara a elevar los nivele",009-073153-1,2013003582,,115122,115122,0,0.11949017525225705,0,0,1,22000,1,0,0,1,1,,0,South America,321,III.2.a. Industry,32130,Small and medium-sized enterprises (SME) development,ODA Grants,110,,,,,,C01,,,National NGOs,,,,1,1,,,,
906000590136,"Diversification of aquatic activity with good sustainable practices of primary transformation, for fishermen and their families",Spain,,Funding,AG,,Extending,Asociación Nacional de Fabricantes de Conservas de Pescados y Mariscos (ANFACO) agrupada con Amigos,,Implementing,,OECD 2013,,,,,,READY,151|410|313|420,"Government and civil society, general|GENERAL ENVIRONMENTAL PROTECTION|Fishing|WOMEN",31320,Fishery development,41005.01|42010.01|31310.03|15150.09|31320.04,"General environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|Women in development, activity unspecified or does not fit elsewhere in group|Institution capacity building, Fishing|Women's equality organisations and institutions|Aquaculture","DIVERSIFICATION OF AQUATIC ACTIVITY WITH GOOD SUSTAINABLE PRACTICES OF PRIMARY TRANSFORMATION, FOR FISHERMEN AND THEIR FAMILIES","El presente proyecto apostó por contribuir a la inclusión socio - económica de los pescadores mariscadores y de sus familias, en cinco caletas del litoral de Sechura, a través de la potenciación de su actividad acuícola. En este sentido, se trabajó en la elaboración y en el impulso de estrategias integrales que contemplaron el avance de los procesos productivos incidiendo también en su comercialización, de manera sustentable permitiéndoles el desarrollo de su competitividad. De este modo se ayudó a revertir algunas de las dificultades a las que se enfrentaban, como la falla de cadenas de frío, la limitada asistencia técnica y la informalidad en la cadena productiva. Al mismo tiempo, a través de este proyecto se reforzaron las capacidades tanto humanas como sociales de los líderes y lideresas comunales, docentes, facilitadoras y de las familias de pescadores y mariscadores involucradas en el proyecto. De manera transversal, el proyecto puso especial énfasis en la perspectiva de género, en la merma de la brecha social y en la protección del medio ambiente.",009-005887,2012000167,,0,183987,0,0,0,0,0,50000,1,0,1,1,2,,1,South America,313,III.1.c. Fishing,31320,Fishery development,ODA Grants,110,,,,,,C01,,,Others,,,,1,3,,,,
906000600961,"Scholarship for a developing country student, Official Master's Degree on Environmental Law",Spain,,Funding,UNIV,,Extending,International University of Andalucia,,Implementing,,OECD 2013,,,,,,READY,114|410,Post-secondary education|GENERAL ENVIRONMENTAL PROTECTION,11420,Higher education,11420.06|41010.02,"Scholarships for post-secondary education|Environmental policy, laws, regulations and economic instruments","SCHOLARSHIP FOR A DEVELOPING COUNTRY STUDENT, OFFICIAL MASTER'S DEGREE ON ENVIRONMENTAL LAW","MASTER OFICIAL. Por Resolución Rectoral 62/2013 de 28 de Mayo de 2013, de la Universidad Internacional de Andalucía, por la que se resuelve la convocatoria de becas de cooperación para alumnos extranjeros no comunitarios que participen, obtengan plaza y formalicen su matrícula, a través del proceso oficial. Se concedieron 9 becas de matrícula, alojamiento y manutención por un importe individual de 6.423? (8) y 5.854,47 (1), ascendiendo la suma total a: 57.328,47?",009-064649-1,2013001396a,,8147,8134,0,0,0.008456177664630908,0,1,51000,1,1,2,1,0,,1,South America,410,IV.1. General Environment Protection,41081,Environmental education/training,ODA Grants,110,,,,,,E01,,,"University, college or other teaching institution, research institute or think-tank",,,,1,1,,,,
906000870197,Local Cooperation Fund (LCF) in Peru,Finland,,Funding,MFA,,Extending,Embassy of Finland,,Implementing,,OECD 2013,,,,,,READY,312,Forestry,31210,Forestry policy and administrative management,,,LOCAL COOPERATION FUND (LCF) IN PERU,They are already working in the proposed matter in the area which has become most threatened with the construction of the new inter oceanic highway. The beneficiaries of the project are people who are already settled there. The purpose of the project is to strength their actual management of the area enhancing their engagement with already running environmentally friendly activities. This would not only improve their economic returns but also limit the possibility of deforestation by the action of new comers over abandoned lands.,45408615,2013130212,,47849,42624,0,0.04769383961763144,0,,0,11000,1,1,2,0,0,,2,South America,312,III.1.b. Forestry,31210,Forestry policy & admin. management,ODA Grants,110,,,,,,C01,,,Donor government,,,,1,1,,,,
107598762,Recherche environnementale,France,FR,Funding,MEN,,Extending,Secteur public,,Implementing,,OECD,1/1/2011,31/12/2011,,,CRS Online 2012,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41082,Environmental research,31140.02,Irrigation,RECHERCHE ENVIRONNEMENTALE,"Institut des Sciences de la Terre (ISTerre) pluridisciplinaire (géophysique, géochimie, géologie)-Personnel",,2011205009,,515483,515483,0,0.51548277252502783,0.0,0.0,0,11000,1,0,0,0,0,0,0,South America,410,IV.1. General Environment Protection,41082,Environmental research,ODA Grants,110,,,,0.0,,D02,,,Donor government,,,,1,8,,,,
96200490,PCI. Network of professionals training in environmental education (RED-CAPEA),Spain,ES,Funding,MFA,,Extending,Gabriel René Moreno Autonomus University of Valencia,,Implementing,,OECD,1/1/2010,1/1/2011,,,CRS Online 2012,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41081,Environmental education/ training,43040.01|43040.02,"Rural development, activity unspecified or does not fit elsewhere in this group |Integrated rural development projects",ENVIRONMENTAL EDUCATION/TRAINING,RED DE CAPACITACIÓN DE PROFESIONALES EN EDUCACIÓN AMBIENTAL (RED-CAPEA),2010-BIL-AGE-3874,2010003874,,20228,20228,0,0.0,1.9086092715231789E-2,0.0,0,11000,1,0,2,0,0,0,0,South America,410,IV.1. General Environment Protection,41081,Environmental education/training,ODA Grants,110,,,,,,D02,,,Donor government,,,,1,1,,,,
906000441807,SPPM- BFS-USDA/ARS PASA - Clean Productive Environment,United States,,Funding,AID,,Extending,U.S. Government - Department of Agriculture,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41020,Biosphere protection,,,SPPM- BFS-USDA/ARS PASA - CLEAN PRODUCTIVE ENVIRONMENT,"SPPM- BFS-USDA/ARS PASA - Improve sustainability of a productive and clean environment by reducing risks to the health of the workforce and the population in general, communities, and ecosystems from environmental pollution and other environmental risks associated with industrial and agricultural production, urbanization, energy use, transport, and other human activity.",76_167546,2013020048,,206583,0,0,,0.2,,,10000,1,,2,,,,,South America,410,IV.1. General Environment Protection,41020,Biosphere protection,ODA Grants,110,,,,,,C01,,,"Public Sector (donor, recipient, other)",,,,,1,,,,
906000441804,Validation of a Participatory Model of Integrated Management and Recovery of the Amazonian Ecosystem,United States,,Funding,IADF,,Extending,Urku Estudios Amazónicos,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41030,Bio-diversity,,,VALIDATION OF A PARTICIPATORY MODEL OF INTEGRATED MANAGEMENT AND RECOVERY OF THE AMAZONIAN ECOSYSTEM,"Urku Estudios Amazónicos (Urku), $272,000 over three years Urku will work to engage communities in the San Martín region in the conservation of their forests through an integrated program of resource management and recovery of biodiversity . In collaboration with the Federación Kichwa Huallaga Dorado (FEKIHD), it will develop ecotourism; producer networks to market coffee, medicinal plants and crafts; a system to monitor the environment; and environmental education. The project is expected to benefit 5,600 Peruvians directly, help protect the local ecosystem and generate revenue toward supporting the conservation efforts of the participating communities.",36_1508,2013033300,,0,133566,0,,,,,22000,1,,2,,,,2,South America,410,IV.1. General Environment Protection,41030,Bio-diversity,ODA Grants,110,,,,,,C01,,,National NGOs,,,,,3,,,,
906000441802,Natural Resources and Biodiversity - Natural Resources and Biodiversity,United States,,Funding,AID,,Extending,Government of Peru,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,,,NATURAL RESOURCES AND BIODIVERSITY - NATURAL RESOURCES AND BIODIVERSITY,"Conserve biodiversity and manage natural resources in ways that maintain their long-term viability and preserve their potential to meet the needs of present and future generations. Activities include combating illegal and corrupt exploitation of natural resources and the control of invasive species. Programs in this element should be integrated with the Agriculture Area under Economic Growth and Conflict Mitigation and Reconciliation Area under the Peace and Security Objective, when applicable and appropriate.",76_162401,2013016146,,774685,0,0,0.75,,,,10000,1,,2,,,,1,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,,C01,,,"Public Sector (donor, recipient, other)",,,,,1,,,,
906000441809,PTPA Forest Governance and Environmental Implementation - Clean Productive Environment,United States,,Funding,AID,,Extending,"Chemonics International, Inc.",,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41020,Biosphere protection,,,PTPA FOREST GOVERNANCE AND ENVIRONMENTAL IMPLEMENTATION - CLEAN PRODUCTIVE ENVIRONMENT,"The purpose of this contract is to measurably improve forest governance and environmental management, conserve sustainable tropical forest landscapes, and increase forest-based livelihoods in Peru in the context of implementing the U.S.-Peru Trade Promotion Agreement (PTPA) and other international agreements.",76_163549,2013016902,,0,148171,0,,,,,50000,1,,2,,,,2,South America,410,IV.1. General Environment Protection,41020,Biosphere protection,ODA Grants,110,,,,,,C01,,,Others,,,,,3,,,,
906000525568,Lima Urban Transport Project,WORLD BANK,,Funding,IBRD,,Extending,PROTRANSPORTE LIMA,,Implementing,,OECD 2013,,,,,,READY,210|410,TRANSPORT AND STORAGE|GENERAL ENVIRONMENTAL PROTECTION,21020,Road transport,21010.02|21010.03|21020.02|21020.03|41010.02,"Transport sector policy, planning and programs|Institution capacity building, Transport|Road infrastructure, road vehicles|Public transportation systems|Environmental policy, laws, regulations and economic instruments",LIMA URBAN TRANSPORT PROJECT,"The main objective of the Lima Transport Project for Peru is to assist the Municipality of Metropolitan Lima (MML) in enhancing the economic productivity and the quality of life within the Lima Metropolitan area through improving mobility and accessibility for the metropolitan population, especially in the peri-urban poor neighborhoods by establishing an efficient, reliable, cleaner and safer mass rapid transit system. The specific project development objectives are to: (i) implement the new mass rapid transit system on the basis of a Public Private Partnership (PPP) with concessional bus corridor/feeder routes operations and fare collection system; (ii) improve access within low income areas through facilitating the use of low cost transport alternatives, such as bicycles and walking; (iii) strengthen the local institutional capacity to regulate and manage the metropolitan transport system on a sustainable basis; and (iv) reduce the negative environmental impact of motorized transport in Lima. The extension is necessary to: (i) implement the social mitigation plan. The project affects some owners of old buses and other parties related to this business. The project introduces modern buses that will replace several hundred old buses. A social plan has been finalized and its implementation will take place as the old buses are displaced by the new system. As said, the project will enter operations gradually. This process will take place beyond the current closing date; (ii) implement the communications plan, which was recently approved by the Bank, as well as the air quality monitoring network; and (iii) Reengage Protransporte and the Barranco representatives in light of the (Spanish Fund for Latin America and the Caribbean) SFLAC-Financed Traffic Management study, part of management's action plan for the on-going inspection panel. The study will have intermediate results by August 2010 and final results by September 2010.",P035740.IBRD72090.crs2,2003004386,,0,0,0,,,,,12000,4,,1,,,,,South America,160,I.6. Other Social Infrastructure & Services,16062,Statistical capacity building,Other Official Flows (non Export Credit),410,,,,,0.17659983829999998,C01,,,Recipient government,,,,,3,0.007430279731999999,,5,
906000819925,Climate Protection,Germany,,Funding,Fed.Min.,,Extending,Teaching institution/Research and development institute,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41020,Biosphere protection,,,CLIMATE PROTECTION,"Collaborative project - Sustainable Water and Wastewater Management in Urban Growth Centres Coping with Climate Change - Concepts for Lima Metropolitana (Peru) - (LiWa), sub-project 5 - Economic assessment of approaches to water pricing",01LG0512D,2013012401,,0,51218,0,0,0,,0,51000,1,,2,0,,,,South America,410,IV.1. General Environment Protection,41020,Biosphere protection,ODA Grants,110,,,,,0,D02,0,0,"University, college or other teaching institution, research institute or think-tank",,,,1,3,0,0,,
